3.177188e+01	1.593195e-14	0.000000e+00
3.194473e+01	1.340654e-14	0.000000e+00
3.211759e+01	1.128198e-14	0.000000e+00
3.229046e+01	9.494574e-15	0.000000e+00
3.246332e+01	7.990940e-15	0.000000e+00
3.263619e+01	6.725933e-15	0.000000e+00
3.280906e+01	5.661826e-15	0.000000e+00
3.298193e+01	4.766605e-15	0.000000e+00
3.315480e+01	4.013498e-15	0.000000e+00
3.332767e+01	3.379966e-15	0.000000e+00
3.350053e+01	2.847026e-15	0.000000e+00
3.367339e+01	2.398688e-15	0.000000e+00
3.384625e+01	2.021511e-15	0.000000e+00
3.401911e+01	1.704219e-15	0.000000e+00
3.419198e+01	1.437285e-15	0.000000e+00
3.436485e+01	1.212725e-15	0.000000e+00
3.453772e+01	1.023815e-15	0.000000e+00
3.471059e+01	8.648960e-16	0.000000e+00
3.488346e+01	7.312004e-16	0.000000e+00
3.505633e+01	6.187340e-16	0.000000e+00
3.522919e+01	5.241243e-16	0.000000e+00
3.540206e+01	4.445300e-16	0.000000e+00
3.557492e+01	3.775757e-16	0.000000e+00
3.574779e+01	3.212473e-16	0.000000e+00
3.592066e+01	2.738609e-16	0.000000e+00
3.609353e+01	2.339973e-16	0.000000e+00
3.626640e+01	2.004622e-16	0.000000e+00
3.643927e+01	1.722515e-16	0.000000e+00
3.661214e+01	1.485192e-16	0.000000e+00
3.678500e+01	1.285545e-16	0.000000e+00
3.695787e+01	1.117590e-16	0.000000e+00
3.713074e+01	9.762978e-17	0.000000e+00
3.730360e+01	8.574374e-17	0.000000e+00
3.747648e+01	7.574379e-17	0.000000e+00
3.764935e+01	6.733187e-17	0.000000e+00
3.782222e+01	6.025560e-17	0.000000e+00
3.799508e+01	5.430280e-17	0.000000e+00
3.816794e+01	4.929498e-17	0.000000e+00
3.834080e+01	4.508202e-17	0.000000e+00
3.851367e+01	4.153792e-17	0.000000e+00
3.868654e+01	3.855619e-17	0.000000e+00
3.885941e+01	3.604798e-17	0.000000e+00
3.903228e+01	3.393794e-17	0.000000e+00
3.920515e+01	3.216290e-17	0.000000e+00
3.937802e+01	3.066960e-17	0.000000e+00
3.955089e+01	2.941340e-17	0.000000e+00
3.972376e+01	2.835658e-17	0.000000e+00
3.989662e+01	2.746758e-17	0.000000e+00
4.000000e+01	2.700490e-17	0.000000e+00
